employee_id,job_level,job_function,region,age,is_promo,is_men,perf_rank,tenure
2993,I6,CXI,US1,28.6,0,0,5,1.1
2994,T7,CXI,US2,27.2,0,1,3,4.5
2996,I7,Engineering,US2,30.1,0,1,4,1.8
2997,I4,G&A,US3,30.6,0,0,4,2.6
2998,I4,Product,US2,32.1,0,0,4,1.8
2999,I6,Engineering,US1,29.6,0,1,3,4.5
3000,I4,Sales,US1,34.1,0,1,5,4.6
3001,I6,S&O,US1,27.8,0,0,4,2.1
3004,I7,G&A,US2,34.4,0,0,4,4.5
3006,T9,Engineering,US3,27.2,0,0,3,4.5
3008,I4,G&A,US2,34.4,0,0,5,3.6
3009,I5,Engineering,US1,29.9,0,1,3,4.6
3011,I4,Sales,US4,34.9,0,1,3,3.6
3014,I4,Sales,US3,30.3,0,1,3,2.0
3015,I5,Engineering,US1,27.9,0,1,4,1.7
3016,I7,S&O,US2,28.3,0,0,3,2.1
3019,I4,G&A,US3,34.0,0,0,4,1.1
3022,I4,S&O,US1,34.1,0,1,3,2.1
3026,I6,Engineering,US3,27.7,1,0,3,2.0
3027,I4,Engineering,US1,27.6,0,1,3,1.2
3028,T9,Product,US2,29.5,1,1,4,2.6
3029,I6,Sales,US1,34.7,0,1,4,1.2
3030,I5,Engineering,US3,33.8,0,1,5,2.6
3033,I4,S&O,US2,28.7,0,0,4,1.1
3035,T9,Sales,US1,33.8,0,1,5,1.3
3036,T6,CXI,US2,33.3,0,0,5,2.6
3038,I6,CXI,US3,29.3,0,0,3,2.5
3039,I7,S&O,US3,27.4,1,0,3,2.5
3041,T9,CXI,US1,33.3,0,0,4,1.4
3042,T6,S&O,US1,31.9,0,1,4,1.8
3043,I5,S&O,US2,34.2,0,1,4,3.6
3050,T8,Sales,US1,31.1,0,0,3,2.1
3051,I7,Product,US2,31.2,0,0,4,3.5
3053,I4,S&O,US1,33.4,0,0,3,2.1
3054,T6,CXI,US1,31.3,0,0,4,2.6
3055,T8,Product,US3,33.4,0,0,4,4.5
3056,T6,CXI,US4,30.5,0,0,4,2.5
3058,I5,Engineering,US1,28.4,1,1,4,2.6
3059,I6,CXI,US1,34.2,0,1,3,1.9
3062,I5,Engineering,US2,34.5,0,1,4,1.6
3067,I4,Engineering,US1,29.0,0,1,3,2.0
3068,T6,Product,US3,31.8,0,1,3,2.1
3069,I4,Sales,US2,28.5,1,0,3,4.5
3071,I4,CXI,US1,32.2,0,0,4,2.1
3072,I6,CXI,US1,32.4,1,0,5,2.5
3075,I6,S&O,US1,31.0,0,1,3,2.1
3078,T7,S&O,US3,29.7,0,1,3,1.3
3079,I5,S&O,US1,32.2,0,1,3,2.1
3080,I4,Sales,US3,32.0,1,1,4,3.6
3083,I6,Engineering,US3,34.5,0,1,3,2.0
3089,I5,Engineering,US4,31.4,0,1,3,2.1
3090,I4,Product,US3,32.2,0,0,3,2.6
3091,I5,CXI,US2,31.7,1,0,4,2.6
3094,I4,Product,US3,28.1,0,0,4,1.0
3095,I6,S&O,US1,31.7,0,0,3,2.0
3097,I6,CXI,US3,33.9,0,0,3,1.2
3099,I5,Engineering,US1,29.3,0,0,4,3.5
3103,I7,Engineering,US3,32.1,0,1,3,2.5
3104,T7,Sales,US1,33.5,0,0,3,1.8
3105,I5,S&O,US2,34.7,0,1,3,1.6
3106,T7,Sales,US1,31.1,0,0,4,2.5
3107,I7,Engineering,US1,29.4,0,1,4,2.1
3112,I7,CXI,US1,27.3,0,0,3,2.6
3115,I5,Engineering,US3,28.6,1,0,3,2.1
3116,I5,Product,US1,28.2,0,1,4,2.5
3117,I4,Sales,US1,28.9,0,0,3,2.5
3118,I7,S&O,US1,28.1,0,1,3,2.0
3119,T6,Engineering,US2,33.8,0,1,4,1.7
3122,I7,Engineering,US3,28.2,0,1,4,2.6
3123,I7,Engineering,US1,34.0,0,1,4,1.3
3124,I5,Product,US3,29.0,0,1,4,2.5
3126,I4,Sales,US1,31.3,0,1,3,2.1
3127,T6,Engineering,US2,34.6,0,1,4,2.5
3128,I4,Product,US3,27.6,0,1,3,2.1
3129,I5,Product,US2,27.3,0,1,3,2.6
3131,I5,CXI,US2,29.7,0,0,4,4.6
3132,I4,CXI,US4,33.8,0,0,5,4.5
3133,I6,S&O,US1,34.9,1,0,4,3.6
3135,I4,S&O,US2,32.7,0,1,3,2.6
3136,I7,CXI,US1,32.2,0,0,3,1.4
3137,I4,CXI,US1,35.0,0,0,3,2.0
3138,T8,Engineering,US1,33.4,0,0,3,2.1
3139,T8,Sales,US2,34.3,0,1,3,2.0
3141,I5,CXI,US2,29.8,0,0,4,2.6
3144,T9,S&O,US2,27.5,0,0,3,2.5
3145,I6,G&A,US1,32.6,0,0,5,2.5
3146,I4,G&A,US3,33.8,0,1,3,1.7
3148,I6,Engineering,US3,34.4,0,1,3,2.0
3150,I4,Engineering,US1,33.5,0,1,3,2.6
3156,I6,CXI,US2,28.0,0,0,3,2.1
3159,T6,CXI,US4,29.8,0,1,3,1.6
3161,I5,CXI,US4,28.9,0,0,4,2.6
3164,I5,Sales,US3,33.1,0,1,3,2.0
3167,I4,Engineering,US2,31.2,0,0,3,2.0
3169,T8,Product,US3,32.2,0,1,4,3.6
3171,T7,Product,US1,30.1,0,1,4,3.6
3172,I5,Sales,US1,31.6,0,1,3,1.2
3173,T6,Engineering,US1,30.8,0,1,4,2.0
3175,I6,Product,US2,28.5,0,0,3,1.6
3178,I7,Engineering,US3,29.6,0,1,4,1.2
3180,I4,Engineering,US2,30.4,0,1,4,2.6
3181,T8,S&O,US1,30.5,0,1,3,2.1
3183,T8,CXI,US4,31.3,1,0,4,2.5
3184,I5,G&A,US1,30.4,0,0,3,2.5
3187,I4,Sales,US2,32.2,0,0,4,2.6
3189,I5,Sales,US2,33.0,0,1,3,4.6
3190,I4,Engineering,US4,27.3,0,0,3,2.1
3192,T7,Product,US2,27.2,0,1,3,2.0
3193,T9,Sales,US2,31.0,0,1,3,2.1
3195,I5,Engineering,US3,29.5,0,1,3,1.2
3197,I5,Product,US1,27.6,0,0,5,3.6
3199,I6,Engineering,US1,28.7,0,1,3,2.5
3203,T6,S&O,US2,29.3,0,0,3,2.1
3205,T6,Engineering,US4,30.6,0,1,4,2.1
3206,I7,Engineering,US2,29.3,0,1,4,2.0
3209,I5,Engineering,US1,32.7,0,1,3,2.5
3211,T6,Sales,US2,29.8,0,1,3,3.5
3214,I6,Sales,US2,27.2,0,0,4,4.6
3215,I7,Engineering,US1,29.1,0,1,3,4.5
3219,T7,Engineering,US1,32.8,0,1,3,2.0
3220,I5,G&A,US1,29.2,0,0,4,2.1
3222,I4,S&O,US4,28.2,0,0,5,2.1
3223,T6,G&A,US1,30.0,0,0,3,2.1
3224,I7,S&O,US4,34.5,1,0,5,3.5
3227,I4,CXI,US1,32.4,0,0,4,2.5
3230,T6,Sales,US1,33.9,1,0,4,4.6
3231,T6,G&A,US2,34.2,0,0,4,2.5
3236,T7,S&O,US3,27.1,0,0,3,4.6
3237,I5,G&A,US1,30.2,0,0,4,1.2
3238,I6,Engineering,US2,34.2,0,1,4,1.2
3239,I6,G&A,US1,29.3,0,0,3,2.0
3241,I6,G&A,US4,29.0,0,0,5,2.5
3242,T7,Sales,US3,31.9,0,0,4,2.6
3243,I7,Sales,US1,31.1,1,1,3,2.5
3244,I5,S&O,US4,33.8,0,1,3,2.0
3245,I4,Engineering,US1,28.0,0,1,5,1.3
3246,I6,Sales,US3,32.6,0,1,5,1.1
3248,I4,Sales,US1,30.2,0,1,3,2.0
3249,I6,G&A,US1,33.5,0,0,3,2.1
3252,T6,Sales,US2,33.2,0,1,3,2.1
3253,I6,Sales,US1,27.5,0,1,3,2.0
3255,T6,Product,US2,31.5,0,1,4,2.5
3257,I5,Engineering,US1,27.7,0,1,4,3.6
3258,T7,Engineering,US2,28.6,1,0,3,2.0
3259,I4,Product,US1,30.2,0,1,3,1.1
3260,I5,S&O,US4,27.9,0,0,3,4.5
3261,T7,Product,US1,34.3,0,0,3,1.4
3262,T6,Engineering,US2,27.1,0,1,3,2.1
3266,I4,CXI,US1,27.8,0,0,4,4.6
3267,I5,Product,US1,29.2,0,1,3,2.5
3268,I7,Engineering,US1,28.4,0,0,3,2.1
3272,I7,Sales,US2,32.2,0,1,4,1.7
3276,T6,S&O,US1,29.4,0,1,4,3.5
3277,T7,Engineering,US2,30.5,0,1,3,2.5
3278,T9,Engineering,US1,30.5,0,1,4,4.5
3280,I5,Sales,US3,31.9,0,1,3,2.0
3281,T6,G&A,US3,33.7,1,0,5,2.5
3287,I4,Product,US1,27.3,0,0,4,1.0
3290,T8,Sales,US4,32.9,0,0,3,2.0
3291,I4,CXI,US1,31.3,0,0,4,1.9
3296,I6,S&O,US3,27.1,0,1,3,2.5
3297,T8,CXI,US1,32.4,0,0,4,1.9
3298,I7,Engineering,US1,27.6,0,0,4,1.3
3299,I7,CXI,US2,30.0,1,0,4,2.6
3300,T7,S&O,US4,27.1,1,1,3,2.1
3301,I4,Engineering,US3,28.4,0,1,3,1.9
3303,I4,Engineering,US1,31.3,0,1,4,2.6
3306,T6,S&O,US2,35.0,1,0,3,2.0
3309,T8,Sales,US1,28.1,0,1,3,2.6
3312,I6,Sales,US1,30.6,0,1,3,2.1
3314,T9,Product,US1,27.3,0,1,3,2.5
3316,T6,S&O,US2,29.9,0,1,3,2.5
3320,I5,S&O,US1,32.8,0,0,5,2.6
3322,T6,Engineering,US3,32.6,0,1,4,1.7
3323,I5,CXI,US1,30.2,0,0,5,2.5
3324,T8,Engineering,US1,32.5,0,1,3,2.5
3327,I4,S&O,US2,32.4,0,1,3,4.5
3328,I5,Engineering,US3,34.3,0,0,5,2.5
3329,T8,Sales,US1,33.3,0,1,3,1.0
3330,T7,Engineering,US1,30.9,0,0,4,2.6
3336,I4,G&A,US3,33.8,0,0,4,2.5
3337,T7,G&A,US1,29.1,0,1,3,4.6
3343,I6,CXI,US4,29.3,0,0,4,3.6
3344,I5,Engineering,US2,27.4,0,1,3,1.7
3347,I5,CXI,US1,30.4,0,0,4,1.4
3348,T6,CXI,US2,34.6,0,0,5,3.6
3350,I4,Engineering,US1,30.2,0,0,3,1.2
3352,I4,Engineering,US4,27.5,0,1,3,2.6
3357,I5,S&O,US3,30.8,0,0,3,1.1
3358,I6,S&O,US1,30.8,0,0,3,2.6
3359,T9,Engineering,US1,30.4,0,1,3,3.6
3360,I4,Engineering,US1,32.6,0,1,5,2.6
3361,T7,Sales,US2,32.5,0,1,3,1.1
3362,I7,Product,US2,33.3,0,0,3,3.5
3363,I5,Product,US1,33.2,0,1,5,1.0
3368,I5,Engineering,US2,33.5,0,0,5,3.5
3369,T7,Engineering,US1,29.7,0,1,3,2.6
3373,I4,Product,US1,28.1,0,1,5,2.5
3374,I6,G&A,US4,31.2,0,0,3,3.5
3375,I5,CXI,US1,29.1,0,0,4,1.3
3377,I6,S&O,US1,31.1,0,1,3,2.0
3378,T6,Sales,US2,34.2,0,1,5,2.0
3379,T7,G&A,US2,35.0,0,0,3,1.8
3380,I6,G&A,US2,30.3,0,0,3,2.5
3384,I7,Engineering,US3,28.7,0,1,4,2.6
3386,I5,Engineering,US1,30.6,0,1,5,2.6
3387,T6,Product,US3,29.9,0,0,3,4.6
3388,T8,G&A,US1,30.8,0,0,3,2.0
3389,I4,Engineering,US3,29.4,0,1,3,2.6
3390,T6,Engineering,US2,28.3,0,1,3,2.5
3393,T6,Engineering,US3,31.2,1,1,5,2.6
3394,I4,Sales,US3,30.4,0,1,3,2.1
3395,I4,Engineering,US2,27.2,0,1,3,2.6
3396,I5,CXI,US1,28.1,0,0,3,2.0
3397,T6,S&O,US2,33.6,0,1,3,1.2
3398,T6,Engineering,US2,32.9,1,1,4,2.6
3399,T6,CXI,US1,31.4,0,0,3,1.5
3400,I5,Engineering,US1,32.0,0,1,4,1.2
3401,I4,S&O,US1,27.6,0,1,4,4.5
3402,I4,CXI,US3,29.4,0,0,3,2.6
3403,I7,Sales,US1,30.9,1,1,3,2.1
3414,T8,Product,US1,30.8,0,1,4,1.6
3416,T8,CXI,US1,29.4,0,0,3,1.8
3418,T9,Engineering,US3,30.6,1,1,4,2.1
3420,T6,Product,US1,31.7,0,1,3,2.0
3423,I6,G&A,US2,32.3,0,0,5,1.7
3425,I4,Sales,US3,29.0,0,0,3,2.0
3428,I4,Sales,US4,28.5,1,1,3,2.0
3430,I4,G&A,US4,27.8,0,0,4,1.7
3432,I4,Product,US2,30.8,0,1,3,2.1
3435,T6,S&O,US2,35.0,0,1,3,2.6
3437,I6,CXI,US3,35.0,0,1,3,2.0
3438,I7,Product,US1,32.7,0,0,3,2.1
3439,I4,CXI,US3,31.7,0,0,4,1.9
3440,I5,G&A,US1,27.5,0,0,5,2.6
3441,I7,S&O,US1,32.0,0,0,5,2.0
3442,I4,Sales,US4,31.8,0,1,3,2.5
3443,T7,S&O,US4,30.9,0,0,3,3.5
3444,I6,Engineering,US3,29.6,0,1,3,1.9
3445,I7,CXI,US2,27.9,0,1,3,2.0
3446,I4,Sales,US3,33.0,0,1,5,2.5
3447,I6,Engineering,US2,31.9,0,1,4,1.1
3449,T8,S&O,US3,35.0,0,1,5,3.6
3451,I7,S&O,US1,30.1,1,1,4,2.5
3453,I5,G&A,US1,34.1,0,0,3,2.1
3455,I5,Engineering,US3,33.0,0,0,4,2.6
3456,T6,S&O,US1,33.1,0,1,3,2.6
3460,I4,S&O,US1,30.0,0,0,3,1.0
3462,T7,Sales,US2,32.0,0,1,4,2.0
3463,I4,Sales,US2,31.0,0,1,3,2.5
3464,I4,G&A,US2,32.9,0,0,3,1.2
3465,I4,CXI,US1,33.1,0,0,3,2.6
3469,I7,Engineering,US4,30.8,0,1,3,1.7
3473,T8,Sales,US2,27.5,0,1,4,3.5
3475,T9,Engineering,US1,32.8,0,1,4,1.9
3477,I5,S&O,US2,28.2,0,1,4,1.3
3480,T6,G&A,US1,31.2,0,1,5,2.6
3481,I4,Engineering,US1,34.8,0,1,5,2.6
3482,I4,S&O,US1,33.6,0,1,5,2.5
3484,I7,S&O,US1,33.9,0,0,3,2.1
3486,T6,Sales,US3,30.2,0,1,3,2.0
3489,I4,S&O,US1,32.3,1,0,3,2.5
3490,I5,S&O,US4,28.5,0,1,3,2.0
3491,I4,Product,US4,33.0,0,1,3,1.8
3493,I5,Engineering,US1,34.5,0,1,3,2.1
3494,T6,S&O,US2,31.6,0,1,3,1.9
3497,I6,Product,US2,34.3,0,0,3,2.1
3499,I5,S&O,US1,31.6,0,0,4,2.6
3500,T8,Engineering,US3,31.2,0,1,4,1.1
3501,I4,CXI,US1,34.2,0,0,3,1.6
3502,I5,S&O,US2,33.1,0,1,3,2.5
3503,I7,Engineering,US2,30.2,0,1,3,2.0
3504,I5,Engineering,US2,33.8,0,1,5,2.6
3505,T7,Product,US1,30.3,0,1,3,4.6
3508,I4,Sales,US1,27.6,0,0,5,1.7
3511,T6,Sales,US1,28.4,0,0,3,2.0
3513,I7,CXI,US1,27.8,0,1,3,2.0
3515,I4,Engineering,US1,28.2,0,1,3,2.1
3516,I6,Sales,US1,29.8,0,1,3,1.3
3517,T7,Sales,US2,29.4,0,1,3,2.5
3520,I4,S&O,US1,27.7,0,0,4,2.6
3521,T8,S&O,US1,27.8,0,0,3,1.2
3522,I5,CXI,US2,29.4,0,0,5,2.6
3524,I5,S&O,US1,30.6,0,1,3,4.5
3525,I4,S&O,US1,31.6,0,1,4,3.6
3526,I5,S&O,US3,33.4,0,0,3,2.6
3527,I4,S&O,US1,31.1,0,1,3,2.0
3534,T7,Sales,US2,29.5,0,0,4,3.6
3535,I7,G&A,US2,30.5,0,1,4,2.6
3536,I6,CXI,US1,29.1,0,1,4,4.6
3540,I7,G&A,US4,29.1,0,0,5,2.6
3541,T6,G&A,US1,27.2,0,0,3,2.6
3542,I6,CXI,US1,29.5,0,0,3,2.1
3543,I5,Engineering,US1,32.4,0,1,3,2.6
3545,T8,CXI,US2,30.9,0,0,3,2.1
3548,I6,Engineering,US2,28.2,0,1,3,2.6
3549,I5,Engineering,US3,27.4,0,1,3,1.1
3551,I7,Sales,US1,34.3,1,1,3,2.0
3552,I6,Product,US4,34.0,0,1,3,2.1
3554,I4,CXI,US3,33.7,0,1,4,1.8
3555,I4,Product,US3,31.8,0,0,4,2.6
3556,I5,Engineering,US1,28.3,1,1,4,2.1
3557,I5,Engineering,US1,34.2,0,0,3,2.1
3558,T6,Product,US2,29.2,1,1,3,2.1
3561,I5,S&O,US2,30.7,0,0,3,3.6
3562,I6,S&O,US3,29.0,0,0,4,2.0
3563,T8,Engineering,US1,34.0,0,1,5,2.5
3564,T6,CXI,US3,27.1,0,1,3,2.6
3565,I4,Product,US1,27.9,0,1,3,2.5
3566,I5,CXI,US1,27.8,0,0,4,2.0
3567,T6,CXI,US4,30.0,0,0,3,2.0
3571,I4,Sales,US1,29.0,0,1,3,2.1
3572,T6,Product,US2,27.4,0,1,4,2.5
3578,I5,CXI,US1,30.1,1,1,3,4.5
3579,I5,S&O,US1,30.8,0,1,3,1.0
3580,T6,S&O,US2,29.6,0,0,5,2.0
3581,T7,Sales,US1,29.4,0,0,3,1.4
3583,T6,Engineering,US3,28.4,0,1,3,2.1
3585,I4,Product,US1,29.0,0,1,3,2.6
3586,I6,G&A,US1,35.0,1,0,3,3.6
3588,T7,Engineering,US4,31.7,0,1,3,1.8
3590,I4,Engineering,US2,30.0,0,1,3,2.0
3592,I4,Engineering,US2,27.2,0,1,4,2.5
3596,T7,Engineering,US3,28.1,0,1,3,2.6
3597,I7,G&A,US3,33.0,0,0,4,4.5
3598,I5,Engineering,US2,31.8,0,1,3,2.5
3599,T9,Sales,US1,28.9,1,1,3,2.1
3600,I5,Engineering,US2,33.8,0,1,3,1.7
3601,I5,Sales,US3,34.0,0,1,4,1.5
3603,I5,CXI,US1,35.0,0,0,3,2.1
3607,I4,CXI,US1,31.9,1,0,3,2.0
3608,I4,G&A,US3,31.0,0,0,4,2.6
3609,I5,Sales,US2,29.9,0,1,5,2.1
3611,I5,Engineering,US3,29.2,0,1,3,4.5
3614,I7,G&A,US2,29.7,0,0,3,2.0
3615,I5,Engineering,US3,29.7,0,1,4,1.6
3616,T8,Engineering,US1,34.9,0,1,4,2.6
3617,I5,Engineering,US3,31.1,0,1,3,1.7
3618,I4,CXI,US3,29.7,0,0,4,1.1
3619,I4,Sales,US1,30.0,0,0,4,2.1
3620,I4,CXI,US4,34.5,0,1,3,2.0
3623,T7,CXI,US2,34.1,0,1,4,1.6
3624,I5,S&O,US1,31.3,0,0,3,1.6
3626,I7,Sales,US1,34.2,0,1,3,2.1
3630,I6,CXI,US2,27.3,0,1,3,2.1
3631,I5,Engineering,US1,31.1,0,0,3,2.5
3632,I6,S&O,US1,34.5,0,0,3,1.9
3635,T7,Sales,US2,33.1,0,0,5,1.6
3639,I7,Product,US2,27.4,0,0,4,1.4
3645,T6,S&O,US1,29.7,0,0,3,1.2
3647,I7,G&A,US2,27.6,1,0,3,4.5
3649,T8,Engineering,US3,32.1,0,1,5,2.5
3653,T6,G&A,US2,34.0,0,0,4,3.5
3655,I7,S&O,US1,33.8,0,1,5,2.1
3656,I4,Engineering,US2,30.6,0,0,3,2.1
3657,I7,CXI,US3,33.9,0,1,4,1.7
3658,I4,Product,US1,31.8,0,1,5,1.6
3660,I4,S&O,US3,30.0,0,1,3,1.6
3663,T6,Product,US3,33.1,0,0,3,2.0
3665,I6,CXI,US4,27.9,0,1,4,2.5
3667,I5,Engineering,US3,28.7,0,1,5,2.6
3668,I6,Sales,US1,32.1,0,0,3,2.6
3669,I6,Engineering,US1,35.0,0,1,4,2.6
3670,I6,S&O,US4,30.8,0,0,3,1.4
3671,T7,CXI,US1,29.7,0,0,3,3.6
3672,T6,Engineering,US1,34.9,1,1,3,2.1
3674,I7,Engineering,US1,32.3,0,1,5,3.6
3675,I6,Sales,US3,31.1,0,0,3,2.6
3676,I7,Sales,US1,31.7,0,0,3,2.0
3678,T6,Sales,US1,30.4,1,1,3,2.1
3679,T6,G&A,US2,33.6,0,0,3,2.1
3682,T8,S&O,US1,27.5,0,1,4,1.9
3683,I6,S&O,US1,33.4,0,1,3,2.0
3686,I7,S&O,US1,27.0,1,0,3,2.1
3687,T6,CXI,US2,28.9,0,0,3,1.6
3689,I5,Sales,US2,29.0,0,0,3,3.5
3690,I6,Sales,US3,28.1,0,1,3,1.4
3694,T7,Sales,US1,30.5,1,1,3,2.5
3695,T7,S&O,US3,34.0,0,1,3,1.8
3698,T7,Sales,US3,28.3,0,1,3,2.1
3699,I6,G&A,US2,33.4,0,0,5,2.1
3708,T7,S&O,US2,34.0,0,1,4,2.0
3710,I7,Engineering,US2,28.3,1,1,4,2.5
3711,T8,Engineering,US2,32.1,0,1,3,2.0
3712,T7,Product,US3,30.9,0,0,4,2.5
3713,T7,Engineering,US3,31.3,0,1,4,3.6
3715,T6,S&O,US1,34.2,0,0,3,2.1
3718,I6,Engineering,US1,32.4,1,1,4,2.5
3721,I7,Engineering,US3,32.5,0,1,5,2.6
3722,I6,Engineering,US1,28.1,0,1,3,4.6
3724,I7,Engineering,US1,32.7,0,1,3,2.5
3726,I4,CXI,US3,29.5,0,0,4,2.6
3727,T7,S&O,US1,29.8,0,1,4,1.0
3729,T8,Engineering,US2,30.5,0,1,3,1.3
3731,I4,Product,US3,27.8,0,0,3,2.1
3732,I7,Engineering,US1,32.1,1,1,3,2.5
3733,I5,S&O,US1,33.1,0,1,4,2.6
3736,I6,S&O,US4,29.4,0,0,4,2.5
3740,I4,Sales,US3,33.5,0,0,3,2.5
3750,I6,Product,US2,34.6,0,1,3,1.5
3751,T8,CXI,US1,29.3,0,0,3,2.1
3752,I5,G&A,US1,31.6,0,0,3,3.5
3753,I4,CXI,US2,30.4,0,0,4,1.5
3758,T9,S&O,US4,31.7,1,0,3,2.0
3759,I7,Engineering,US1,32.9,0,1,4,2.5
3761,I7,S&O,US1,31.8,0,0,4,1.2
3763,I5,Product,US2,30.6,0,0,3,2.6
3764,I6,Sales,US2,34.9,0,1,3,1.7
3766,I6,G&A,US1,31.8,0,1,3,2.6
3767,I7,CXI,US3,33.0,0,1,4,1.4
3771,I4,Engineering,US2,31.7,0,0,3,2.0
3773,T8,CXI,US1,28.1,0,0,4,1.9
3775,T6,Engineering,US2,30.7,0,1,4,2.6
3776,T6,Product,US2,30.3,0,1,4,2.6
3777,T8,G&A,US1,27.8,0,1,3,2.1
3779,I5,S&O,US1,32.9,0,1,3,1.3
3785,T8,CXI,US2,30.4,0,0,5,4.6
3786,T8,S&O,US1,29.9,0,1,3,2.0
3788,I4,Product,US1,32.8,0,0,3,1.5
3791,T7,Engineering,US2,34.3,0,1,4,1.1
3792,I6,Sales,US1,29.7,1,0,4,2.5
3793,I7,S&O,US3,27.2,0,1,3,1.5
3796,T9,Product,US2,28.9,0,0,4,4.6
3799,I7,G&A,US4,31.5,0,0,4,2.6
3800,I5,Sales,US4,33.7,0,0,3,1.2
3803,I5,Sales,US1,31.3,0,0,4,2.5
3804,I4,S&O,US1,33.2,1,1,3,3.6
3805,I7,Sales,US2,27.7,0,1,3,1.3
3806,I4,CXI,US2,29.6,0,0,4,2.6
3807,I6,Product,US3,29.0,1,0,4,2.0
3808,T8,CXI,US4,29.6,0,1,3,2.5
3811,I7,Sales,US3,31.0,0,1,3,2.0
3812,I5,Sales,US3,27.3,0,0,3,3.5
3813,I4,Product,US3,31.1,0,1,4,2.5
3815,I6,Sales,US2,27.8,0,0,3,2.1
3817,T6,S&O,US1,29.8,0,0,3,1.4
3818,I6,S&O,US3,28.1,0,1,3,1.5
3820,I6,CXI,US1,34.7,0,1,3,2.6
3822,I5,CXI,US1,32.1,0,0,3,2.1
3823,T9,S&O,US4,30.5,0,1,3,4.6
3824,T9,Product,US1,33.0,0,1,3,1.3
3826,T6,Sales,US3,34.2,0,1,3,2.5
3827,I6,G&A,US1,33.1,0,0,3,2.5
3829,I5,Engineering,US1,33.5,0,1,4,1.2
3830,T7,S&O,US1,32.1,0,1,5,3.6
3831,I6,S&O,US4,28.3,0,1,4,3.5
3832,T7,CXI,US1,34.9,1,0,3,2.0
3835,I6,Sales,US2,27.5,0,1,4,1.3
3836,I6,G&A,US4,29.5,0,1,3,2.0
3837,I6,Engineering,US3,28.0,0,1,3,2.5
3840,I4,Product,US1,31.2,0,1,4,2.5
3841,T6,CXI,US3,29.8,0,0,3,2.6
3842,I4,Engineering,US1,30.4,0,1,3,2.0
3844,I4,CXI,US1,33.6,0,0,4,2.5
3846,I6,S&O,US2,31.3,0,0,5,2.6
3847,T9,G&A,US3,30.7,0,1,4,3.5
3848,T8,Product,US3,34.1,0,1,4,2.5
3856,I4,Product,US3,27.2,0,1,3,1.3
3858,I6,Sales,US1,27.6,0,1,3,2.6
3861,T7,CXI,US3,32.1,0,0,3,2.0
3864,T8,CXI,US2,32.5,1,1,3,2.6
3865,I5,Engineering,US2,27.7,0,1,4,2.0
3867,I5,S&O,US3,34.4,0,1,3,1.8
3870,I4,Engineering,US1,32.0,0,1,3,2.5
3875,T6,G&A,US1,28.6,0,0,4,2.6
3878,I7,Engineering,US1,29.1,1,1,3,2.1
3879,I6,S&O,US1,32.4,0,0,3,2.1
3881,I4,S&O,US4,27.4,0,1,3,1.6
3883,I5,Sales,US4,30.3,0,1,3,2.5
3884,I4,Engineering,US1,28.0,1,1,4,2.6
3885,I4,Engineering,US2,30.7,0,1,3,4.5
3889,I4,CXI,US1,31.7,0,1,5,2.6
3893,I6,G&A,US1,34.4,0,0,4,2.5
3894,I4,Engineering,US1,30.6,0,1,3,2.1
3896,I4,Sales,US2,34.3,0,0,3,1.8
3897,I5,S&O,US3,34.3,0,1,3,2.5
3898,I7,S&O,US2,32.9,0,0,3,4.6
3900,I4,Engineering,US2,29.9,0,1,4,1.5
3901,T6,G&A,US1,33.8,0,0,5,3.6
3903,T6,Engineering,US1,28.4,0,1,3,4.5
3904,I4,CXI,US4,34.6,1,0,5,2.6
3906,I4,Engineering,US1,31.0,0,1,4,2.1
3913,I4,Product,US2,27.2,0,1,3,2.1
3915,I4,S&O,US2,34.0,0,1,3,1.3
3916,T7,Product,US4,31.1,0,1,3,2.1
3917,T6,S&O,US3,28.8,0,0,4,2.5
3919,T6,Sales,US1,32.2,0,1,4,1.7
3922,I6,S&O,US1,28.7,0,0,3,1.9
3925,I4,G&A,US2,34.0,0,0,3,1.7
3926,T7,Sales,US4,33.7,0,1,5,2.5
3930,T6,Sales,US4,31.9,0,0,4,1.3
3932,I4,G&A,US1,28.0,0,0,4,2.5
3935,I4,Sales,US2,30.1,0,0,3,2.1
3936,I5,CXI,US3,33.0,1,0,4,2.5
3937,I5,S&O,US2,29.5,0,1,3,2.5
3939,I6,Product,US2,31.8,0,0,3,2.6
3940,T7,S&O,US2,32.7,1,0,4,2.5
3944,I6,Product,US2,27.3,0,1,3,2.0
3946,I6,G&A,US2,34.8,0,0,4,4.6
3949,I7,Sales,US1,31.9,1,0,4,2.5
3952,I5,Product,US1,27.9,0,1,3,1.8
3953,T9,CXI,US1,30.7,1,0,3,3.6
3954,T6,Product,US3,27.8,0,1,4,2.5
3957,T7,G&A,US3,34.7,0,0,4,2.5
3958,I7,S&O,US1,33.9,0,1,4,4.6
3963,I4,S&O,US2,30.8,0,1,3,3.5
3964,I6,Sales,US4,32.0,0,1,4,1.8
3966,T7,CXI,US3,29.7,0,0,4,2.1
3968,I6,Engineering,US1,32.4,0,1,5,2.6
3970,I7,Product,US1,34.7,0,1,3,1.2
3971,I6,CXI,US2,29.0,0,0,3,2.5
3973,I6,Sales,US3,33.1,0,1,4,1.7
3975,T6,CXI,US1,30.6,0,0,3,2.1
3978,T7,Sales,US3,32.6,1,0,4,3.5
