employee_id,job_level,job_function,region,age,is_promo,job_role,job_rank,is_men,perf_rank,tenure
2976,T8,Engineering,US2,27.8,0,T,8,1,3,2.0
2979,I6,G&A,US1,33.8,0,I,6,0,5,2.1
2981,T6,Product,US1,29.2,1,T,6,0,3,1.6
2982,I5,G&A,US3,32.7,0,I,5,0,4,1.6
2983,T6,S&O,US1,29.6,1,T,6,0,3,2.1
2984,T6,Engineering,US2,33.5,0,T,6,1,4,2.0
2986,I7,Product,US1,28.1,0,I,7,1,4,1.6
2988,I4,S&O,US4,29.1,0,I,4,1,4,2.0
2990,T6,G&A,US1,28.5,0,T,6,1,4,2.0
2991,I5,Engineering,US1,30.3,0,I,5,1,4,2.0
2992,I4,Engineering,US1,29.6,0,I,4,1,4,1.2
2994,T7,CXI,US2,27.2,0,T,7,1,3,4.0
2996,I7,Engineering,US2,30.1,0,I,7,1,4,1.3
2997,I4,G&A,US3,30.6,0,I,4,0,4,2.1
2998,I4,Product,US2,32.1,0,I,4,0,4,1.3
2999,I6,Engineering,US1,29.6,0,I,6,1,3,4.0
3000,I4,Sales,US1,34.1,0,I,4,1,5,4.0
3001,I6,S&O,US1,27.8,0,I,6,0,4,1.5
3004,I7,G&A,US2,34.4,0,I,7,0,4,4.0
3006,T9,Engineering,US3,27.2,0,T,9,0,3,4.0
3008,I4,G&A,US2,34.4,0,I,4,0,5,3.1
3009,I5,Engineering,US1,29.9,0,I,5,1,3,4.0
3011,I4,Sales,US4,34.9,0,I,4,1,3,3.1
3014,I4,Sales,US3,30.3,0,I,4,1,3,1.5
3015,I5,Engineering,US1,27.9,0,I,5,1,4,1.2
3016,I7,S&O,US2,28.3,0,I,7,0,3,1.6
3022,I4,S&O,US1,34.1,0,I,4,1,3,1.5
3026,I6,Engineering,US3,27.7,1,I,6,0,3,1.5
3028,T9,Product,US2,29.5,1,T,9,1,4,2.1
3030,I5,Engineering,US3,33.8,0,I,5,1,5,2.1
3036,T6,CXI,US2,33.3,0,T,6,0,5,2.1
3038,I6,CXI,US3,29.3,0,I,6,0,3,2.0
3039,I7,S&O,US3,27.4,1,I,7,0,3,2.0
3042,T6,S&O,US1,31.9,0,T,6,1,4,1.3
3043,I5,S&O,US2,34.2,0,I,5,1,4,3.1
3050,T8,Sales,US1,31.1,0,T,8,0,3,1.6
3051,I7,Product,US2,31.2,0,I,7,0,4,3.0
3053,I4,S&O,US1,33.4,0,I,4,0,3,1.6
3054,T6,CXI,US1,31.3,0,T,6,0,4,2.1
3055,T8,Product,US3,33.4,0,T,8,0,4,4.0
3056,T6,CXI,US4,30.5,0,T,6,0,4,2.0
3058,I5,Engineering,US1,28.4,1,I,5,1,4,2.1
3059,I6,CXI,US1,34.2,0,I,6,1,3,1.4
3062,I5,Engineering,US2,34.5,0,I,5,1,4,1.1
3067,I4,Engineering,US1,29.0,0,I,4,1,3,1.5
3068,T6,Product,US3,31.8,0,T,6,1,3,1.6
3069,I4,Sales,US2,28.5,1,I,4,0,3,4.0
3071,I4,CXI,US1,32.2,0,I,4,0,4,1.6
3072,I6,CXI,US1,32.4,1,I,6,0,5,2.0
3075,I6,S&O,US1,31.0,0,I,6,1,3,1.5
3079,I5,S&O,US1,32.2,0,I,5,1,3,1.5
3080,I4,Sales,US3,32.0,1,I,4,1,4,3.1
3083,I6,Engineering,US3,34.5,0,I,6,1,3,1.5
3089,I5,Engineering,US4,31.4,0,I,5,1,3,1.5
3090,I4,Product,US3,32.2,0,I,4,0,3,2.1
3091,I5,CXI,US2,31.7,1,I,5,0,4,2.1
3095,I6,S&O,US1,31.7,0,I,6,0,3,1.5
3099,I5,Engineering,US1,29.3,0,I,5,0,4,3.0
3103,I7,Engineering,US3,32.1,0,I,7,1,3,2.0
3104,T7,Sales,US1,33.5,0,T,7,0,3,1.3
3105,I5,S&O,US2,34.7,0,I,5,1,3,1.1
3106,T7,Sales,US1,31.1,0,T,7,0,4,2.0
3107,I7,Engineering,US1,29.4,0,I,7,1,4,1.6
3112,I7,CXI,US1,27.3,0,I,7,0,3,2.1
3115,I5,Engineering,US3,28.6,1,I,5,0,3,1.6
3116,I5,Product,US1,28.2,0,I,5,1,4,2.0
3117,I4,Sales,US1,28.9,0,I,4,0,3,2.0
3118,I7,S&O,US1,28.1,0,I,7,1,3,1.5
3119,T6,Engineering,US2,33.8,0,T,6,1,4,1.2
3122,I7,Engineering,US3,28.2,0,I,7,1,4,2.1
3124,I5,Product,US3,29.0,0,I,5,1,4,2.0
3126,I4,Sales,US1,31.3,0,I,4,1,3,1.6
3127,T6,Engineering,US2,34.6,0,T,6,1,4,2.0
3128,I4,Product,US3,27.6,0,I,4,1,3,1.5
3129,I5,Product,US2,27.3,0,I,5,1,3,2.1
3131,I5,CXI,US2,29.7,0,I,5,0,4,4.1
3132,I4,CXI,US4,33.8,0,I,4,0,5,4.0
3133,I6,S&O,US1,34.9,1,I,6,0,4,3.1
3135,I4,S&O,US2,32.7,0,I,4,1,3,2.1
3137,I4,CXI,US1,35.0,0,I,4,0,3,1.5
3138,T8,Engineering,US1,33.4,0,T,8,0,3,1.6
3139,T8,Sales,US2,34.3,0,T,8,1,3,1.5
3141,I5,CXI,US2,29.8,0,I,5,0,4,2.1
3144,T9,S&O,US2,27.5,0,T,9,0,3,2.0
3145,I6,G&A,US1,32.6,0,I,6,0,5,2.0
3146,I4,G&A,US3,33.8,0,I,4,1,3,1.2
3148,I6,Engineering,US3,34.4,0,I,6,1,3,1.5
3150,I4,Engineering,US1,33.5,0,I,4,1,3,2.1
3156,I6,CXI,US2,28.0,0,I,6,0,3,1.6
3159,T6,CXI,US4,29.8,0,T,6,1,3,1.1
3161,I5,CXI,US4,28.9,0,I,5,0,4,2.1
3164,I5,Sales,US3,33.1,0,I,5,1,3,1.5
3167,I4,Engineering,US2,31.2,0,I,4,0,3,1.5
3169,T8,Product,US3,32.2,0,T,8,1,4,3.0
3171,T7,Product,US1,30.1,0,T,7,1,4,3.1
3173,T6,Engineering,US1,30.8,0,T,6,1,4,1.5
3175,I6,Product,US2,28.5,0,I,6,0,3,1.1
3180,I4,Engineering,US2,30.4,0,I,4,1,4,2.1
3181,T8,S&O,US1,30.5,0,T,8,1,3,1.6
3183,T8,CXI,US4,31.3,1,T,8,0,4,2.0
3184,I5,G&A,US1,30.4,0,I,5,0,3,2.0
3187,I4,Sales,US2,32.2,0,I,4,0,4,2.1
3189,I5,Sales,US2,33.0,0,I,5,1,3,4.1
3190,I4,Engineering,US4,27.3,0,I,4,0,3,1.5
3192,T7,Product,US2,27.2,0,T,7,1,3,1.5
3193,T9,Sales,US2,31.0,0,T,9,1,3,1.6
3197,I5,Product,US1,27.6,0,I,5,0,5,3.1
3199,I6,Engineering,US1,28.7,0,I,6,1,3,2.0
3203,T6,S&O,US2,29.3,0,T,6,0,3,1.6
3205,T6,Engineering,US4,30.6,0,T,6,1,4,1.6
3206,I7,Engineering,US2,29.3,0,I,7,1,4,1.5
3209,I5,Engineering,US1,32.7,0,I,5,1,3,2.0
3211,T6,Sales,US2,29.8,0,T,6,1,3,3.0
3214,I6,Sales,US2,27.2,0,I,6,0,4,4.1
3215,I7,Engineering,US1,29.1,0,I,7,1,3,4.0
3219,T7,Engineering,US1,32.8,0,T,7,1,3,1.5
3220,I5,G&A,US1,29.2,0,I,5,0,4,1.6
3222,I4,S&O,US4,28.2,0,I,4,0,5,1.6
3223,T6,G&A,US1,30.0,0,T,6,0,3,1.6
3224,I7,S&O,US4,34.5,1,I,7,0,5,3.0
3227,I4,CXI,US1,32.4,0,I,4,0,4,2.0
3230,T6,Sales,US1,33.9,1,T,6,0,4,4.1
3231,T6,G&A,US2,34.2,0,T,6,0,4,2.0
3236,T7,S&O,US3,27.1,0,T,7,0,3,4.1
3239,I6,G&A,US1,29.3,0,I,6,0,3,1.5
3241,I6,G&A,US4,29.0,0,I,6,0,5,2.0
3242,T7,Sales,US3,31.9,0,T,7,0,4,2.1
3243,I7,Sales,US1,31.1,1,I,7,1,3,2.0
3244,I5,S&O,US4,33.8,0,I,5,1,3,1.5
3248,I4,Sales,US1,30.2,0,I,4,1,3,1.5
3249,I6,G&A,US1,33.5,0,I,6,0,3,1.6
3252,T6,Sales,US2,33.2,0,T,6,1,3,1.6
3253,I6,Sales,US1,27.5,0,I,6,1,3,1.5
3255,T6,Product,US2,31.5,0,T,6,1,4,2.0
3257,I5,Engineering,US1,27.7,0,I,5,1,4,3.1
3258,T7,Engineering,US2,28.6,1,T,7,0,3,1.5
3260,I5,S&O,US4,27.9,0,I,5,0,3,4.0
3262,T6,Engineering,US2,27.1,0,T,6,1,3,1.5
3266,I4,CXI,US1,27.8,0,I,4,0,4,4.1
3267,I5,Product,US1,29.2,0,I,5,1,3,2.0
3268,I7,Engineering,US1,28.4,0,I,7,0,3,1.6
3272,I7,Sales,US2,32.2,0,I,7,1,4,1.2
3276,T6,S&O,US1,29.4,0,T,6,1,4,3.0
3277,T7,Engineering,US2,30.5,0,T,7,1,3,2.0
3278,T9,Engineering,US1,30.5,0,T,9,1,4,4.0
3280,I5,Sales,US3,31.9,0,I,5,1,3,1.5
3281,T6,G&A,US3,33.7,1,T,6,0,5,2.0
3290,T8,Sales,US4,32.9,0,T,8,0,3,1.5
3291,I4,CXI,US1,31.3,0,I,4,0,4,1.4
3296,I6,S&O,US3,27.1,0,I,6,1,3,2.0
3297,T8,CXI,US1,32.4,0,T,8,0,4,1.4
3299,I7,CXI,US2,30.0,1,I,7,0,4,2.1
3300,T7,S&O,US4,27.1,1,T,7,1,3,1.6
3301,I4,Engineering,US3,28.4,0,I,4,1,3,1.4
3303,I4,Engineering,US1,31.3,0,I,4,1,4,2.1
3306,T6,S&O,US2,35.0,1,T,6,0,3,1.5
3309,T8,Sales,US1,28.1,0,T,8,1,3,2.1
3312,I6,Sales,US1,30.6,0,I,6,1,3,1.5
3314,T9,Product,US1,27.3,0,T,9,1,3,2.0
3316,T6,S&O,US2,29.9,0,T,6,1,3,2.0
3320,I5,S&O,US1,32.8,0,I,5,0,5,2.1
3322,T6,Engineering,US3,32.6,0,T,6,1,4,1.2
3323,I5,CXI,US1,30.2,0,I,5,0,5,2.0
3324,T8,Engineering,US1,32.5,0,T,8,1,3,2.0
3327,I4,S&O,US2,32.4,0,I,4,1,3,4.0
3328,I5,Engineering,US3,34.3,0,I,5,0,5,2.0
3330,T7,Engineering,US1,30.9,0,T,7,0,4,2.1
3336,I4,G&A,US3,33.8,0,I,4,0,4,2.0
3337,T7,G&A,US1,29.1,0,T,7,1,3,4.1
3343,I6,CXI,US4,29.3,0,I,6,0,4,3.1
3344,I5,Engineering,US2,27.4,0,I,5,1,3,1.2
3348,T6,CXI,US2,34.6,0,T,6,0,5,3.1
3352,I4,Engineering,US4,27.5,0,I,4,1,3,2.1
3358,I6,S&O,US1,30.8,0,I,6,0,3,2.1
3359,T9,Engineering,US1,30.4,0,T,9,1,3,3.1
3360,I4,Engineering,US1,32.6,0,I,4,1,5,2.1
3362,I7,Product,US2,33.3,0,I,7,0,3,3.0
3368,I5,Engineering,US2,33.5,0,I,5,0,5,3.0
3369,T7,Engineering,US1,29.7,0,T,7,1,3,2.1
3373,I4,Product,US1,28.1,0,I,4,1,5,2.0
3374,I6,G&A,US4,31.2,0,I,6,0,3,3.0
3377,I6,S&O,US1,31.1,0,I,6,1,3,1.5
3378,T6,Sales,US2,34.2,0,T,6,1,5,1.5
3379,T7,G&A,US2,35.0,0,T,7,0,3,1.3
3380,I6,G&A,US2,30.3,0,I,6,0,3,2.0
3384,I7,Engineering,US3,28.7,0,I,7,1,4,2.1
3386,I5,Engineering,US1,30.6,0,I,5,1,5,2.1
3387,T6,Product,US3,29.9,0,T,6,0,3,4.0
3388,T8,G&A,US1,30.8,0,T,8,0,3,1.5
3389,I4,Engineering,US3,29.4,0,I,4,1,3,2.1
3390,T6,Engineering,US2,28.3,0,T,6,1,3,2.0
3393,T6,Engineering,US3,31.2,1,T,6,1,5,2.1
3394,I4,Sales,US3,30.4,0,I,4,1,3,1.6
3395,I4,Engineering,US2,27.2,0,I,4,1,3,2.1
3396,I5,CXI,US1,28.1,0,I,5,0,3,1.5
3398,T6,Engineering,US2,32.9,1,T,6,1,4,2.1
3399,T6,CXI,US1,31.4,0,T,6,0,3,1.0
3401,I4,S&O,US1,27.6,0,I,4,1,4,4.0
3402,I4,CXI,US3,29.4,0,I,4,0,3,2.1
3403,I7,Sales,US1,30.9,1,I,7,1,3,1.6
3414,T8,Product,US1,30.8,0,T,8,1,4,1.1
3416,T8,CXI,US1,29.4,0,T,8,0,3,1.3
3418,T9,Engineering,US3,30.6,1,T,9,1,4,1.6
3420,T6,Product,US1,31.7,0,T,6,1,3,1.5
3423,I6,G&A,US2,32.3,0,I,6,0,5,1.2
3425,I4,Sales,US3,29.0,0,I,4,0,3,1.5
3428,I4,Sales,US4,28.5,1,I,4,1,3,1.5
3430,I4,G&A,US4,27.8,0,I,4,0,4,1.2
3432,I4,Product,US2,30.8,0,I,4,1,3,1.6
3435,T6,S&O,US2,35.0,0,T,6,1,3,2.1
3437,I6,CXI,US3,35.0,0,I,6,1,3,1.5
3438,I7,Product,US1,32.7,0,I,7,0,3,1.6
3439,I4,CXI,US3,31.7,0,I,4,0,4,1.4
3440,I5,G&A,US1,27.5,0,I,5,0,5,2.1
3441,I7,S&O,US1,32.0,0,I,7,0,5,1.5
3442,I4,Sales,US4,31.8,0,I,4,1,3,2.0
3443,T7,S&O,US4,30.9,0,T,7,0,3,3.0
3444,I6,Engineering,US3,29.6,0,I,6,1,3,1.4
3445,I7,CXI,US2,27.9,0,I,7,1,3,1.5
3446,I4,Sales,US3,33.0,0,I,4,1,5,2.0
3449,T8,S&O,US3,35.0,0,T,8,1,5,3.1
3451,I7,S&O,US1,30.1,1,I,7,1,4,2.0
3453,I5,G&A,US1,34.1,0,I,5,0,3,1.6
3455,I5,Engineering,US3,33.0,0,I,5,0,4,2.1
3456,T6,S&O,US1,33.1,0,T,6,1,3,2.1
3462,T7,Sales,US2,32.0,0,T,7,1,4,1.5
3463,I4,Sales,US2,31.0,0,I,4,1,3,2.0
3465,I4,CXI,US1,33.1,0,I,4,0,3,2.1
3469,I7,Engineering,US4,30.8,0,I,7,1,3,1.2
3473,T8,Sales,US2,27.5,0,T,8,1,4,3.0
3475,T9,Engineering,US1,32.8,0,T,9,1,4,1.4
3480,T6,G&A,US1,31.2,0,T,6,1,5,2.1
3481,I4,Engineering,US1,34.8,0,I,4,1,5,2.1
3482,I4,S&O,US1,33.6,0,I,4,1,5,2.0
3484,I7,S&O,US1,33.9,0,I,7,0,3,1.6
3486,T6,Sales,US3,30.2,0,T,6,1,3,1.5
3489,I4,S&O,US1,32.3,1,I,4,0,3,2.0
3490,I5,S&O,US4,28.5,0,I,5,1,3,1.5
3491,I4,Product,US4,33.0,0,I,4,1,3,1.3
3493,I5,Engineering,US1,34.5,0,I,5,1,3,1.5
3494,T6,S&O,US2,31.6,0,T,6,1,3,1.4
3497,I6,Product,US2,34.3,0,I,6,0,3,1.5
3499,I5,S&O,US1,31.6,0,I,5,0,4,2.1
3501,I4,CXI,US1,34.2,0,I,4,0,3,1.1
3502,I5,S&O,US2,33.1,0,I,5,1,3,2.0
3503,I7,Engineering,US2,30.2,0,I,7,1,3,1.5
3504,I5,Engineering,US2,33.8,0,I,5,1,5,2.1
3505,T7,Product,US1,30.3,0,T,7,1,3,4.1
3508,I4,Sales,US1,27.6,0,I,4,0,5,1.2
3511,T6,Sales,US1,28.4,0,T,6,0,3,1.5
3513,I7,CXI,US1,27.8,0,I,7,1,3,1.5
3515,I4,Engineering,US1,28.2,0,I,4,1,3,1.5
3517,T7,Sales,US2,29.4,0,T,7,1,3,2.0
3520,I4,S&O,US1,27.7,0,I,4,0,4,2.1
3522,I5,CXI,US2,29.4,0,I,5,0,5,2.1
3524,I5,S&O,US1,30.6,0,I,5,1,3,4.0
3525,I4,S&O,US1,31.6,0,I,4,1,4,3.1
3526,I5,S&O,US3,33.4,0,I,5,0,3,2.1
3527,I4,S&O,US1,31.1,0,I,4,1,3,1.5
3534,T7,Sales,US2,29.5,0,T,7,0,4,3.1
3535,I7,G&A,US2,30.5,0,I,7,1,4,2.1
3536,I6,CXI,US1,29.1,0,I,6,1,4,4.1
3540,I7,G&A,US4,29.1,0,I,7,0,5,2.1
3541,T6,G&A,US1,27.2,0,T,6,0,3,2.1
3542,I6,CXI,US1,29.5,0,I,6,0,3,1.6
3543,I5,Engineering,US1,32.4,0,I,5,1,3,2.1
3545,T8,CXI,US2,30.9,0,T,8,0,3,1.6
3548,I6,Engineering,US2,28.2,0,I,6,1,3,2.1
3551,I7,Sales,US1,34.3,1,I,7,1,3,1.5
3552,I6,Product,US4,34.0,0,I,6,1,3,1.6
3554,I4,CXI,US3,33.7,0,I,4,1,4,1.3
3555,I4,Product,US3,31.8,0,I,4,0,4,2.1
3556,I5,Engineering,US1,28.3,1,I,5,1,4,1.5
3557,I5,Engineering,US1,34.2,0,I,5,0,3,1.6
3558,T6,Product,US2,29.2,1,T,6,1,3,1.6
3561,I5,S&O,US2,30.7,0,I,5,0,3,3.1
3562,I6,S&O,US3,29.0,0,I,6,0,4,1.5
3563,T8,Engineering,US1,34.0,0,T,8,1,5,2.0
3564,T6,CXI,US3,27.1,0,T,6,1,3,2.1
3565,I4,Product,US1,27.9,0,I,4,1,3,2.0
3566,I5,CXI,US1,27.8,0,I,5,0,4,1.5
3567,T6,CXI,US4,30.0,0,T,6,0,3,1.5
3571,I4,Sales,US1,29.0,0,I,4,1,3,1.6
3572,T6,Product,US2,27.4,0,T,6,1,4,2.0
3578,I5,CXI,US1,30.1,1,I,5,1,3,4.0
3580,T6,S&O,US2,29.6,0,T,6,0,5,1.5
3583,T6,Engineering,US3,28.4,0,T,6,1,3,1.6
3585,I4,Product,US1,29.0,0,I,4,1,3,2.1
3586,I6,G&A,US1,35.0,1,I,6,0,3,3.0
3588,T7,Engineering,US4,31.7,0,T,7,1,3,1.3
3590,I4,Engineering,US2,30.0,0,I,4,1,3,1.5
3592,I4,Engineering,US2,27.2,0,I,4,1,4,2.0
3596,T7,Engineering,US3,28.1,0,T,7,1,3,2.1
3597,I7,G&A,US3,33.0,0,I,7,0,4,4.0
3598,I5,Engineering,US2,31.8,0,I,5,1,3,2.0
3599,T9,Sales,US1,28.9,1,T,9,1,3,1.6
3600,I5,Engineering,US2,33.8,0,I,5,1,3,1.2
3601,I5,Sales,US3,34.0,0,I,5,1,4,1.0
3603,I5,CXI,US1,35.0,0,I,5,0,3,1.6
3607,I4,CXI,US1,31.9,1,I,4,0,3,1.5
3608,I4,G&A,US3,31.0,0,I,4,0,4,2.1
3609,I5,Sales,US2,29.9,0,I,5,1,5,1.6
3611,I5,Engineering,US3,29.2,0,I,5,1,3,4.0
3614,I7,G&A,US2,29.7,0,I,7,0,3,1.5
3615,I5,Engineering,US3,29.7,0,I,5,1,4,1.1
3616,T8,Engineering,US1,34.9,0,T,8,1,4,2.1
3617,I5,Engineering,US3,31.1,0,I,5,1,3,1.2
3619,I4,Sales,US1,30.0,0,I,4,0,4,1.5
3620,I4,CXI,US4,34.5,0,I,4,1,3,1.5
3623,T7,CXI,US2,34.1,0,T,7,1,4,1.1
3624,I5,S&O,US1,31.3,0,I,5,0,3,1.1
3626,I7,Sales,US1,34.2,0,I,7,1,3,1.6
3630,I6,CXI,US2,27.3,0,I,6,1,3,1.6
3631,I5,Engineering,US1,31.1,0,I,5,0,3,2.0
3632,I6,S&O,US1,34.5,0,I,6,0,3,1.4
3635,T7,Sales,US2,33.1,0,T,7,0,5,1.1
3647,I7,G&A,US2,27.6,1,I,7,0,3,4.0
3649,T8,Engineering,US3,32.1,0,T,8,1,5,2.0
3653,T6,G&A,US2,34.0,0,T,6,0,4,3.0
3655,I7,S&O,US1,33.8,0,I,7,1,5,1.6
3656,I4,Engineering,US2,30.6,0,I,4,0,3,1.6
3657,I7,CXI,US3,33.9,0,I,7,1,4,1.2
3658,I4,Product,US1,31.8,0,I,4,1,5,1.1
3660,I4,S&O,US3,30.0,0,I,4,1,3,1.1
3663,T6,Product,US3,33.1,0,T,6,0,3,1.5
3665,I6,CXI,US4,27.9,0,I,6,1,4,2.0
3667,I5,Engineering,US3,28.7,0,I,5,1,5,2.1
3668,I6,Sales,US1,32.1,0,I,6,0,3,2.1
3669,I6,Engineering,US1,35.0,0,I,6,1,4,2.1
3671,T7,CXI,US1,29.7,0,T,7,0,3,3.0
3672,T6,Engineering,US1,34.9,1,T,6,1,3,1.6
3674,I7,Engineering,US1,32.3,0,I,7,1,5,3.1
3675,I6,Sales,US3,31.1,0,I,6,0,3,2.1
3676,I7,Sales,US1,31.7,0,I,7,0,3,1.5
3678,T6,Sales,US1,30.4,1,T,6,1,3,1.6
3679,T6,G&A,US2,33.6,0,T,6,0,3,1.6
3682,T8,S&O,US1,27.5,0,T,8,1,4,1.4
3683,I6,S&O,US1,33.4,0,I,6,1,3,1.5
3686,I7,S&O,US1,27.0,1,I,7,0,3,1.6
3687,T6,CXI,US2,28.9,0,T,6,0,3,1.1
3689,I5,Sales,US2,29.0,0,I,5,0,3,3.0
3694,T7,Sales,US1,30.5,1,T,7,1,3,2.0
3695,T7,S&O,US3,34.0,0,T,7,1,3,1.3
3698,T7,Sales,US3,28.3,0,T,7,1,3,1.6
3699,I6,G&A,US2,33.4,0,I,6,0,5,1.6
3708,T7,S&O,US2,34.0,0,T,7,1,4,1.5
3710,I7,Engineering,US2,28.3,1,I,7,1,4,2.0
3711,T8,Engineering,US2,32.1,0,T,8,1,3,1.5
3712,T7,Product,US3,30.9,0,T,7,0,4,2.0
3713,T7,Engineering,US3,31.3,0,T,7,1,4,3.1
3715,T6,S&O,US1,34.2,0,T,6,0,3,1.6
3718,I6,Engineering,US1,32.4,1,I,6,1,4,2.0
3721,I7,Engineering,US3,32.5,0,I,7,1,5,2.1
3722,I6,Engineering,US1,28.1,0,I,6,1,3,4.1
3724,I7,Engineering,US1,32.7,0,I,7,1,3,2.0
3726,I4,CXI,US3,29.5,0,I,4,0,4,2.1
3731,I4,Product,US3,27.8,0,I,4,0,3,1.5
3732,I7,Engineering,US1,32.1,1,I,7,1,3,2.0
3733,I5,S&O,US1,33.1,0,I,5,1,4,2.1
3736,I6,S&O,US4,29.4,0,I,6,0,4,2.0
3740,I4,Sales,US3,33.5,0,I,4,0,3,2.0
3750,I6,Product,US2,34.6,0,I,6,1,3,1.0
3751,T8,CXI,US1,29.3,0,T,8,0,3,1.6
3752,I5,G&A,US1,31.6,0,I,5,0,3,3.0
3753,I4,CXI,US2,30.4,0,I,4,0,4,1.0
3758,T9,S&O,US4,31.7,1,T,9,0,3,1.5
3759,I7,Engineering,US1,32.9,0,I,7,1,4,2.0
3763,I5,Product,US2,30.6,0,I,5,0,3,2.1
3764,I6,Sales,US2,34.9,0,I,6,1,3,1.1
3766,I6,G&A,US1,31.8,0,I,6,1,3,2.1
3771,I4,Engineering,US2,31.7,0,I,4,0,3,1.5
3773,T8,CXI,US1,28.1,0,T,8,0,4,1.4
3775,T6,Engineering,US2,30.7,0,T,6,1,4,2.1
3776,T6,Product,US2,30.3,0,T,6,1,4,2.1
3777,T8,G&A,US1,27.8,0,T,8,1,3,1.6
3785,T8,CXI,US2,30.4,0,T,8,0,5,4.1
3786,T8,S&O,US1,29.9,0,T,8,1,3,1.5
3788,I4,Product,US1,32.8,0,I,4,0,3,1.0
3792,I6,Sales,US1,29.7,1,I,6,0,4,2.0
3793,I7,S&O,US3,27.2,0,I,7,1,3,1.0
3796,T9,Product,US2,28.9,0,T,9,0,4,4.1
3799,I7,G&A,US4,31.5,0,I,7,0,4,2.1
3803,I5,Sales,US1,31.3,0,I,5,0,4,2.0
3804,I4,S&O,US1,33.2,1,I,4,1,3,3.1
3806,I4,CXI,US2,29.6,0,I,4,0,4,2.1
3807,I6,Product,US3,29.0,1,I,6,0,4,1.5
3808,T8,CXI,US4,29.6,0,T,8,1,3,2.0
3811,I7,Sales,US3,31.0,0,I,7,1,3,1.5
3812,I5,Sales,US3,27.3,0,I,5,0,3,3.0
3813,I4,Product,US3,31.1,0,I,4,1,4,2.0
3815,I6,Sales,US2,27.8,0,I,6,0,3,1.6
3818,I6,S&O,US3,28.1,0,I,6,1,3,1.0
3820,I6,CXI,US1,34.7,0,I,6,1,3,2.1
3822,I5,CXI,US1,32.1,0,I,5,0,3,1.6
3823,T9,S&O,US4,30.5,0,T,9,1,3,4.0
3826,T6,Sales,US3,34.2,0,T,6,1,3,2.0
3827,I6,G&A,US1,33.1,0,I,6,0,3,2.0
3830,T7,S&O,US1,32.1,0,T,7,1,5,3.0
3831,I6,S&O,US4,28.3,0,I,6,1,4,3.0
3832,T7,CXI,US1,34.9,1,T,7,0,3,1.5
3836,I6,G&A,US4,29.5,0,I,6,1,3,1.5
3837,I6,Engineering,US3,28.0,0,I,6,1,3,2.0
3840,I4,Product,US1,31.2,0,I,4,1,4,2.0
3841,T6,CXI,US3,29.8,0,T,6,0,3,2.1
3842,I4,Engineering,US1,30.4,0,I,4,1,3,1.5
3844,I4,CXI,US1,33.6,0,I,4,0,4,2.0
3846,I6,S&O,US2,31.3,0,I,6,0,5,2.1
3847,T9,G&A,US3,30.7,0,T,9,1,4,3.0
3848,T8,Product,US3,34.1,0,T,8,1,4,2.0
3858,I6,Sales,US1,27.6,0,I,6,1,3,2.1
3861,T7,CXI,US3,32.1,0,T,7,0,3,1.5
3864,T8,CXI,US2,32.5,1,T,8,1,3,2.1
3865,I5,Engineering,US2,27.7,0,I,5,1,4,1.5
3867,I5,S&O,US3,34.4,0,I,5,1,3,1.3
3870,I4,Engineering,US1,32.0,0,I,4,1,3,2.0
3875,T6,G&A,US1,28.6,0,T,6,0,4,2.1
3878,I7,Engineering,US1,29.1,1,I,7,1,3,1.6
3879,I6,S&O,US1,32.4,0,I,6,0,3,1.5
3881,I4,S&O,US4,27.4,0,I,4,1,3,1.1
3883,I5,Sales,US4,30.3,0,I,5,1,3,2.0
3884,I4,Engineering,US1,28.0,1,I,4,1,4,2.1
3885,I4,Engineering,US2,30.7,0,I,4,1,3,4.0
3889,I4,CXI,US1,31.7,0,I,4,1,5,2.1
3893,I6,G&A,US1,34.4,0,I,6,0,4,2.0
3894,I4,Engineering,US1,30.6,0,I,4,1,3,1.6
3896,I4,Sales,US2,34.3,0,I,4,0,3,1.3
3897,I5,S&O,US3,34.3,0,I,5,1,3,2.0
3898,I7,S&O,US2,32.9,0,I,7,0,3,4.0
3900,I4,Engineering,US2,29.9,0,I,4,1,4,1.0
3901,T6,G&A,US1,33.8,0,T,6,0,5,3.1
3903,T6,Engineering,US1,28.4,0,T,6,1,3,4.0
3904,I4,CXI,US4,34.6,1,I,4,0,5,2.1
3906,I4,Engineering,US1,31.0,0,I,4,1,4,1.5
3913,I4,Product,US2,27.2,0,I,4,1,3,1.5
3916,T7,Product,US4,31.1,0,T,7,1,3,1.6
3917,T6,S&O,US3,28.8,0,T,6,0,4,2.0
3919,T6,Sales,US1,32.2,0,T,6,1,4,1.2
3922,I6,S&O,US1,28.7,0,I,6,0,3,1.4
3925,I4,G&A,US2,34.0,0,I,4,0,3,1.2
3926,T7,Sales,US4,33.7,0,T,7,1,5,2.0
3932,I4,G&A,US1,28.0,0,I,4,0,4,2.0
3935,I4,Sales,US2,30.1,0,I,4,0,3,1.6
3936,I5,CXI,US3,33.0,1,I,5,0,4,2.0
3937,I5,S&O,US2,29.5,0,I,5,1,3,2.0
3939,I6,Product,US2,31.8,0,I,6,0,3,2.1
3940,T7,S&O,US2,32.7,1,T,7,0,4,2.0
3944,I6,Product,US2,27.3,0,I,6,1,3,1.5
3946,I6,G&A,US2,34.8,0,I,6,0,4,4.0
