employee_id,hire_date,hired_days,job_cat,job_rank,job_function,region,age,is_men,perf_rank,is_promo,is_data_valid
7499,2020-08-27,1562,I,4,G&A,US2,31.735711,0,2,0,OK: all data
7500,2020-09-04,1554,I,6,Product,US3,31.62675164,0,2,0,OK: all data
7501,2022-07-22,868,I,6,CXI,US1,33.89636591,0,2,0,OK: all data
7502,2021-08-31,1193,I,7,S&O,US1,28.63910421,1,2,0,OK: all data
7503,2022-02-23,1017,T,9,S&O,US1,29.90913387,1,2,0,OK: all data
7504,2021-08-31,1193,I,5,Engineering,US1,28.52707622,1,2,0,OK: all data
7505,2020-09-29,1529,I,5,Product,US1,29.26984708,1,3,0,OK: all data
7506,2021-09-22,1171,T,8,CXI,US3,29.74090868,0,2,0,OK: all data
7507,2022-03-06,1006,T,6,G&A,US1,27.51032976,0,4,0,OK: all data
7508,2021-09-15,1178,I,7,S&O,US1,31.74228744,1,3,0,OK: all data
7509,2022-12-04,733,T,6,G&A,US1,32.38405141,0,2,0,OK: all data
7510,2021-09-04,1189,I,6,CXI,US3,27.83829041,1,4,0,OK: all data
7511,2022-11-16,751,I,6,G&A,US3,28.3293965,0,3,0,OK: all data
7512,2020-09-15,1543,T,8,S&O,US3,29.38727539,0,5,0,OK: all data
7513,2021-09-22,1171,T,6,Engineering,US1,30.1172257,1,2,0,OK: all data
7514,2021-09-19,1174,I,6,Product,US3,30.37682411,1,4,0,OK: all data
7515,2021-08-24,1200,T,8,Engineering,US4,28.01323892,1,2,0,OK: all data
7516,2021-09-15,1178,I,7,G&A,US3,32.49336007,0,3,0,OK: all data
7517,2020-09-18,1540,T,9,Sales,US2,31.90054399,1,5,0,OK: all data
7518,2022-06-19,901,T,6,Engineering,US3,31.39402346,1,1,0,OK: all data
7519,2022-03-20,992,I,6,S&O,US2,34.78877386,0,2,0,OK: all data
7520,2023-03-09,638,I,6,Engineering,US2,33.26227785,1,2,0,OK: all data
7521,2022-03-13,999,T,7,Product,US2,31.31886071,0,2,0,OK: all data
7522,2019-09-08,1916,T,8,S&O,US3,34.25647332,1,2,0,OK: all data
7523,2021-08-28,1196,T,7,Engineering,US2,28.47735067,1,2,0,OK: all data
7524,2022-07-11,879,T,6,Sales,US2,28.63691407,0,3,0,OK: all data
7525,2021-09-22,1171,T,8,Engineering,US2,29.58180757,0,3,0,OK: all data
7526,2022-02-26,1014,I,4,Sales,US4,28.64706138,0,2,0,OK: all data
7527,2021-09-15,1178,I,4,G&A,US1,28.34059742,0,4,0,OK: all data
7528,2020-09-18,1540,T,7,Engineering,US2,32.40901356,1,4,0,OK: all data
7529,2022-03-13,999,T,7,Engineering,US2,29.48511324,1,2,0,OK: all data
7530,2022-02-26,1014,I,4,G&A,US2,32.52842923,1,3,0,OK: all data
7531,2021-09-08,1185,I,6,Engineering,US2,28.08885562,1,4,0,OK: all data
7532,2020-09-22,1536,I,7,Engineering,US2,30.66891094,1,4,1,OK: all data
7533,2020-09-22,1536,I,6,Engineering,US2,27.55005076,1,2,0,OK: all data
7534,2022-03-02,1010,T,6,CXI,US1,28.58271931,0,3,0,OK: all data
7535,2021-09-19,1174,T,7,Engineering,US2,31.70882646,1,2,0,OK: all data
7536,2020-09-26,1532,T,7,S&O,US3,33.71971827,0,5,0,OK: all data
7537,2020-09-18,1540,I,4,S&O,US4,29.63669277,0,2,0,OK: all data
7538,2021-09-15,1178,I,4,Product,US1,31.73895813,1,3,0,OK: all data
7539,2022-02-23,1017,T,6,Engineering,US1,33.00097948,1,3,0,OK: all data
7540,2023-03-06,641,I,4,CXI,US1,28.23689306,1,2,0,OK: all data
7541,2022-07-19,871,T,6,CXI,US3,31.19358994,0,2,0,OK: all data
7542,2019-09-04,1920,I,5,Product,US2,28.47140525,1,2,0,OK: all data
7543,2022-07-19,871,I,6,Product,US3,30.06888809,0,4,0,OK: all data
7544,2022-03-24,988,I,7,Product,US1,34.80985615,1,1,0,OK: all data
7545,2021-08-28,1196,T,7,Sales,US3,28.54163982,1,2,0,OK: all data
7546,2019-09-15,1909,I,4,Engineering,US3,29.76329094,1,3,0,OK: all data
7547,2022-03-20,992,T,8,Engineering,US2,34.14105004,0,2,0,OK: all data
7548,2021-09-11,1182,T,6,Sales,US1,34.68033726,1,4,0,OK: all data
7549,2020-09-26,1532,I,7,Engineering,US1,33.14761559,1,2,0,OK: all data
7550,2022-02-26,1014,T,7,Sales,US1,28.85046892,1,2,0,OK: all data
7551,2022-03-17,995,I,5,S&O,US2,28.86907179,0,2,0,OK: all data
7552,2022-02-26,1014,T,6,S&O,US2,34.83277649,0,2,0,OK: all data
7553,2022-03-09,1003,T,8,Engineering,US2,28.66625446,1,2,0,OK: all data
7554,2022-03-09,1003,T,6,S&O,US4,28.67083707,0,2,0,OK: all data
7555,2021-09-08,1185,I,5,S&O,US1,29.49494908,1,3,0,OK: all data
7556,2022-03-20,992,T,8,CXI,US3,34.1611774,0,2,0,OK: all data
7557,2022-03-27,985,T,7,S&O,US2,32.79200468,0,4,0,OK: all data
7558,2022-03-24,988,I,7,Sales,US1,32.58084411,1,3,0,OK: all data
7559,2022-03-24,988,I,6,Sales,US3,29.14165686,1,3,0,OK: all data
7560,2021-08-31,1193,I,4,Sales,US1,29.07900074,1,3,0,OK: all data
7561,2021-09-08,1185,T,7,S&O,US1,28.79592576,1,4,0,OK: all data
7562,2022-07-19,871,I,4,Engineering,US3,27.64110804,1,2,0,OK: all data
7563,2022-08-02,857,T,6,Engineering,US3,33.47858104,1,4,0,OK: all data
7564,2022-03-17,995,I,7,S&O,US3,33.66414744,1,2,0,OK: all data
7565,2021-09-11,1182,I,5,Engineering,US3,32.53988058,1,2,0,OK: all data
7566,2022-11-13,754,I,4,Engineering,US3,34.1820696,0,1,0,OK: all data
7567,2021-09-22,1171,T,6,S&O,US2,30.63472467,0,3,0,OK: all data
7568,2022-03-13,999,I,5,Engineering,US4,33.82377086,1,2,0,OK: all data
7569,2022-03-27,985,I,7,G&A,US1,32.29400259,0,3,0,OK: all data
7570,2021-09-15,1178,I,4,S&O,US2,33.4094285,0,1,0,OK: all data
7571,2021-09-19,1174,T,8,S&O,US3,28.04541546,0,2,0,OK: all data
7572,2021-08-31,1193,I,4,Product,US2,32.5146023,1,4,1,OK: all data
7573,2021-08-24,1200,T,9,Engineering,US1,30.74333479,1,3,0,OK: all data
7574,2020-09-26,1532,I,6,CXI,US1,30.11818167,0,5,0,OK: all data
7575,2023-01-10,696,T,6,CXI,US2,30.6509615,0,3,0,OK: all data
7576,2022-03-02,1010,I,4,CXI,US2,30.17756575,0,3,0,OK: all data
7577,2022-03-06,1006,T,8,G&A,US3,27.8093996,0,3,0,OK: all data
7578,2022-12-30,707,I,4,Engineering,US2,32.1751946,1,3,0,OK: all data
7579,2022-08-28,831,I,7,G&A,US4,29.90394666,1,2,0,OK: all data
7580,2022-03-06,1006,T,8,G&A,US4,28.90732619,1,3,1,OK: all data
7581,2020-09-26,1532,I,4,S&O,US1,30.51216082,1,3,0,OK: all data
7582,2022-03-24,988,I,7,Sales,US1,30.31789606,1,2,0,OK: all data
7583,2022-10-11,787,T,7,Engineering,US1,28.12633649,1,2,0,OK: all data
7584,2021-09-04,1189,I,7,Sales,US1,33.70685489,1,3,0,OK: all data
7585,2020-09-26,1532,I,6,Sales,US3,27.31436721,1,5,0,OK: all data
7586,2022-02-26,1014,I,4,G&A,US2,34.6669881,0,4,0,OK: all data
7587,2022-03-13,999,I,5,Sales,US1,34.4176094,0,2,0,OK: all data
7588,2021-09-22,1171,I,5,Sales,US1,32.3927382,1,3,0,OK: all data
7589,2020-09-11,1547,T,8,CXI,US2,27.66845134,0,4,0,OK: all data
7590,2022-03-17,995,T,7,Product,US1,34.23524751,1,2,0,OK: all data
7591,2022-03-17,995,T,7,Engineering,US2,27.37889473,1,2,0,OK: all data
7592,2023-01-28,678,I,5,Engineering,US1,28.43557336,1,4,0,OK: all data
7593,2019-09-08,1916,T,6,Engineering,US3,31.30948096,1,2,0,OK: all data
7594,2021-09-11,1182,I,4,Engineering,US2,30.27015043,1,3,1,OK: all data
7595,2022-02-23,1017,I,4,CXI,US2,29.05902205,0,2,0,OK: all data
7596,2023-03-06,641,I,6,Sales,US1,27.99091929,1,4,0,OK: all data
7597,2022-06-01,919,I,6,CXI,US1,33.530567,0,3,0,OK: all data
7598,2022-03-20,992,I,6,Engineering,US2,29.96997998,1,4,0,OK: all data
7599,2020-09-07,1551,I,6,S&O,US1,29.20475751,0,2,0,OK: all data
7600,2023-01-06,700,T,7,G&A,US3,33.51081522,0,3,0,OK: all data
7601,2022-06-27,893,I,5,Engineering,US3,27.27099262,1,3,0,OK: all data
7602,2022-03-17,995,T,6,Engineering,US4,30.6631595,1,2,0,OK: all data
7603,2022-10-11,787,I,7,Engineering,US3,29.59419418,1,4,0,OK: all data
7604,2021-09-11,1182,I,4,G&A,US2,29.20932639,0,2,0,OK: all data
7605,2022-06-27,893,T,6,G&A,US2,31.69296448,0,5,0,OK: all data
7606,2022-03-31,981,I,5,CXI,US2,33.32554088,0,3,0,OK: all data
7607,2021-09-22,1171,I,5,Sales,US1,33.86034585,1,2,0,OK: all data
7608,2022-03-13,999,T,6,S&O,US2,30.77309738,1,2,0,OK: all data
7609,2021-09-15,1178,T,6,S&O,US2,33.14053129,0,5,0,OK: all data
7610,2021-09-04,1189,I,6,Engineering,US3,30.18932421,0,2,0,OK: all data
7611,2022-06-30,890,T,8,S&O,US1,27.62809825,1,3,0,OK: all data
7612,2022-03-24,988,T,8,Product,US4,27.0178843,1,3,0,OK: all data
7613,2022-09-26,802,T,6,Sales,US3,29.09020594,0,2,0,OK: all data
7614,2022-03-06,1006,T,8,Sales,US2,32.29168586,0,3,0,OK: all data
7615,2021-09-30,1163,I,4,Product,US3,33.59284457,1,2,0,OK: all data
7616,2022-03-17,995,T,6,CXI,US1,34.11536733,0,2,0,OK: all data
7617,2021-09-04,1189,T,6,G&A,US3,33.9808806,1,2,0,OK: all data
7618,2022-11-24,743,T,9,Sales,US3,27.93944734,1,5,0,OK: all data
7619,2021-09-22,1171,I,6,Engineering,US1,30.13386855,1,1,0,OK: all data
7620,2020-09-07,1551,I,4,Engineering,US1,31.12528771,1,2,0,OK: all data
7621,2022-08-24,835,I,6,Product,US2,27.5537115,1,2,0,OK: all data
7622,2022-04-26,955,T,6,S&O,US1,29.2723078,1,2,0,OK: all data
7623,2019-09-15,1909,T,6,Engineering,US1,33.4563939,1,4,0,OK: all data
7624,2020-08-31,1558,I,4,Product,US4,28.41006183,0,3,0,OK: all data
7625,2022-08-02,857,I,7,CXI,US1,34.09025926,1,3,0,OK: all data
7626,2022-02-23,1017,I,7,S&O,US1,28.17581582,0,4,0,OK: all data
7627,2022-05-25,926,I,4,Engineering,US1,34.7801801,1,2,0,OK: all data
7628,2019-09-23,1901,I,5,S&O,US1,30.24956821,0,2,0,OK: all data
7629,2019-09-26,1898,I,4,Engineering,US2,33.48807889,1,2,0,OK: all data
7630,2021-08-31,1193,T,8,G&A,US3,28.05785977,0,3,0,OK: all data
7631,2022-03-06,1006,I,5,Engineering,US1,28.25748274,1,3,0,OK: all data
7632,2022-03-09,1003,I,5,Engineering,US1,29.33284287,1,2,0,OK: all data
7633,2021-09-15,1178,T,8,Engineering,US3,28.47035841,1,5,0,OK: all data
7634,2022-07-08,882,T,6,Product,US2,32.37870606,1,3,0,OK: all data
7635,2019-09-08,1916,T,7,S&O,US1,31.98897947,0,3,0,OK: all data
7636,2020-09-11,1547,I,4,Sales,US1,28.4449102,0,4,0,OK: all data
7637,2022-03-31,981,I,4,G&A,US1,28.50237471,1,3,0,OK: all data
7638,2020-09-11,1547,T,7,G&A,US1,34.36389891,0,3,0,OK: all data
7639,2023-01-14,692,I,5,Engineering,US3,33.01404885,0,4,0,OK: all data
7640,2021-09-22,1171,I,7,G&A,US2,31.53802102,0,4,0,OK: all data
7641,2019-09-15,1909,I,5,Product,US1,30.96000148,0,2,0,OK: all data
7642,2023-01-06,700,I,4,Engineering,US4,28.73395754,1,2,0,OK: all data
7643,2020-09-18,1540,I,6,CXI,US1,32.2494754,0,4,0,OK: all data
7644,2021-09-15,1178,T,8,Engineering,US1,32.84744107,1,4,0,OK: all data
7645,2022-03-27,985,T,7,Engineering,US3,28.10380254,1,3,0,OK: all data
7646,2022-02-26,1014,I,4,Product,US2,33.9308589,0,2,0,OK: all data
7647,2021-09-11,1182,I,5,CXI,US2,32.48297036,0,2,0,OK: all data
7648,2022-03-24,988,I,7,Product,US1,32.76448895,1,3,0,OK: all data
7649,2021-08-31,1193,I,5,Engineering,US1,29.42471524,1,4,1,OK: all data
7650,2022-03-17,995,I,6,Engineering,US4,32.37522451,1,2,0,OK: all data
7651,2022-03-06,1006,I,4,Engineering,US3,28.92528498,1,2,0,OK: all data
7652,2022-02-26,1014,I,6,Engineering,US2,27.6014205,1,2,0,OK: all data
7653,2022-03-24,988,I,6,S&O,US2,34.69159891,1,3,0,OK: all data
7654,2022-03-20,992,I,4,CXI,US2,27.11958447,0,2,0,OK: all data
7655,2021-09-19,1174,T,7,G&A,US3,31.57989185,0,3,0,OK: all data
7656,2022-03-13,999,I,4,Product,US1,32.80081489,0,2,0,OK: all data
7657,2022-12-19,718,I,5,G&A,US1,28.09521165,0,2,0,OK: all data
7658,2020-09-26,1532,T,6,S&O,US1,34.22434233,1,2,0,OK: all data
7659,2022-02-23,1017,I,7,CXI,US2,30.56115146,0,2,0,OK: all data
7660,2023-01-17,689,I,6,Engineering,US1,34.73187697,0,2,0,OK: all data
7661,2021-08-24,1200,I,7,CXI,US2,29.65055386,0,4,0,OK: all data
7662,2021-09-22,1171,I,7,Sales,US3,28.61207053,0,2,0,OK: all data
7663,2022-03-24,988,T,6,Product,US1,29.37735234,0,3,0,OK: all data
7664,2019-09-04,1920,T,6,Product,US3,33.15642027,1,3,0,OK: all data
7665,2023-01-14,692,T,8,Engineering,US2,32.10504448,1,4,0,OK: all data
7666,2022-06-05,915,I,5,Engineering,US2,29.57860997,1,5,0,OK: all data
7667,2022-03-24,988,I,4,Engineering,US2,31.28166327,1,2,0,OK: all data
7668,2023-02-05,670,I,6,G&A,US1,34.35553611,0,3,0,OK: all data
7669,2023-01-17,689,I,5,G&A,US2,28.43193853,0,4,0,OK: all data
7670,2022-03-09,1003,I,6,Engineering,US3,32.2573475,1,1,0,OK: all data
7671,2021-08-28,1196,T,6,CXI,US1,33.4544409,0,3,0,OK: all data
7672,2019-09-12,1912,T,7,G&A,US2,33.95302772,0,2,0,OK: all data
7673,2021-08-28,1196,I,4,Sales,US1,29.35434123,0,2,0,OK: all data
7674,2019-09-01,1923,T,6,Product,US1,30.93137455,1,5,0,OK: all data
7675,2023-01-03,703,I,6,Product,US2,31.66620671,0,2,0,OK: all data
7676,2020-09-18,1540,I,6,Product,US4,32.21358076,1,4,0,OK: all data
7677,2021-09-26,1167,I,7,CXI,US1,27.60952885,1,1,0,OK: all data
7678,2022-06-01,919,I,7,G&A,US2,31.70100481,0,3,0,OK: all data
7679,2021-08-24,1200,I,5,CXI,US1,33.9941212,0,4,0,OK: all data
7680,2022-09-26,802,I,4,G&A,US3,30.68809451,0,2,0,OK: all data
7681,2022-03-17,995,I,6,G&A,US3,27.13170983,1,3,1,OK: all data
7682,2022-09-26,802,I,5,Sales,US4,27.4635915,1,5,0,OK: all data
7683,2019-09-15,1909,I,4,Sales,US3,34.19972011,0,4,0,OK: all data
7684,2020-09-26,1532,I,4,Sales,US2,34.87653668,1,2,0,OK: all data
7685,2022-02-26,1014,T,6,Product,US2,29.11806293,0,2,0,OK: all data
7686,2023-02-19,656,I,6,Product,US2,29.69953468,1,4,0,OK: all data
7687,2022-03-24,988,I,5,Engineering,US1,32.93729287,1,2,0,OK: all data
7688,2022-03-20,992,I,5,Engineering,US3,29.28807366,1,1,0,OK: all data
7689,2021-09-08,1185,T,7,G&A,US4,33.04857047,0,5,0,OK: all data
7690,2023-01-10,696,I,7,Product,US1,32.97953836,1,4,0,OK: all data
7691,2022-03-20,992,I,5,G&A,US2,30.077076,0,3,0,OK: all data
7692,2019-09-01,1923,I,5,Engineering,US1,34.83549495,0,2,0,OK: all data
7693,2022-03-20,992,I,6,S&O,US1,30.98161299,1,2,0,OK: all data
7694,2020-08-24,1565,T,7,Product,US4,32.34099876,1,4,0,OK: all data
7695,2022-03-24,988,I,5,Sales,US4,30.81033296,1,2,0,OK: all data
7696,2022-08-13,846,I,6,S&O,US1,30.22903441,1,3,0,OK: all data
7697,2022-03-27,985,T,7,S&O,US2,28.09912341,1,4,0,OK: all data
7698,2020-09-04,1554,T,8,S&O,US3,33.45117876,0,3,0,OK: all data
7699,2022-10-22,776,T,7,Sales,US1,28.95581665,1,3,0,OK: all data
7700,2022-09-26,802,I,6,Engineering,US4,29.54452342,1,4,0,OK: all data
7701,2021-08-31,1193,I,4,Product,US2,32.33790161,0,3,0,OK: all data
7702,2022-03-24,988,T,6,Engineering,US3,32.70069936,1,3,0,OK: all data
7703,2021-09-15,1178,T,8,CXI,US1,30.21155442,1,5,0,OK: all data
7704,2023-02-12,663,T,8,G&A,US1,32.75744395,0,4,0,OK: all data
7705,2022-03-02,1010,I,7,Engineering,US2,34.41899229,0,3,0,OK: all data
7706,2019-09-23,1901,T,6,Engineering,US2,31.61122696,1,4,0,OK: all data
7707,2022-03-27,985,I,5,Engineering,US2,34.10802392,1,2,0,OK: all data
7708,2022-10-11,787,I,6,CXI,US3,34.31214795,0,5,0,OK: all data
7709,2020-08-27,1562,I,6,Engineering,US3,32.73970035,1,4,0,OK: all data
7710,2022-03-27,985,I,4,Engineering,US1,31.43362907,0,3,0,OK: all data
7711,2022-03-09,1003,T,9,Engineering,US1,32.82282011,1,2,0,OK: all data
7712,2022-03-06,1006,T,8,Sales,US2,34.50531872,1,3,0,OK: all data
7713,2021-09-26,1167,I,4,Sales,US3,31.54387346,1,2,0,OK: all data
7714,2021-09-08,1185,T,8,G&A,US2,31.62348538,0,2,0,OK: all data
7715,2022-06-01,919,I,4,S&O,US2,29.95903409,0,3,0,OK: all data
7716,2020-09-04,1554,I,6,Product,US3,29.37949139,1,3,0,OK: all data
7717,2021-09-26,1167,I,4,Engineering,US2,30.82051078,1,5,0,OK: all data
7718,2020-08-27,1562,T,8,Engineering,US3,31.59526421,1,4,0,OK: all data
7719,2022-12-23,714,I,6,Engineering,US4,32.97929535,1,2,0,OK: all data
7720,2021-08-28,1196,I,4,CXI,US4,32.65237575,0,2,0,OK: all data
7721,2019-09-19,1905,T,6,Product,US4,30.10828571,1,4,0,OK: all data
7722,2022-08-21,838,I,6,Engineering,US1,31.6586726,1,2,0,OK: all data
7723,2020-09-26,1532,T,8,CXI,US2,34.88664124,0,2,0,OK: all data
7724,2021-09-04,1189,T,9,Sales,US2,32.10695292,0,4,1,OK: all data
7725,2022-02-26,1014,I,4,G&A,US1,29.11590189,0,3,0,OK: all data
7726,2022-03-27,985,T,6,Sales,US4,31.59764986,1,3,0,OK: all data
7727,2022-02-23,1017,I,7,S&O,US2,28.40722301,1,2,0,OK: all data
7728,2022-02-26,1014,I,6,CXI,US1,29.39712644,0,3,0,OK: all data
7729,2022-11-13,754,I,5,Sales,US1,33.9967732,0,2,0,OK: all data
7730,2021-09-26,1167,T,8,Engineering,US2,33.54663482,1,3,0,OK: all data
7731,2022-09-08,820,T,9,Sales,US1,34.80511414,1,3,0,OK: all data
7732,2022-03-17,995,T,6,G&A,US3,32.42857024,0,3,1,OK: all data
7733,2021-09-15,1178,I,4,Engineering,US3,28.50924896,1,5,0,OK: all data
7734,2022-03-20,992,I,6,Engineering,US1,34.74603455,1,2,0,OK: all data
7735,2022-03-13,999,I,6,Engineering,US2,33.34080102,1,3,0,OK: all data
7736,2021-09-19,1174,I,6,CXI,US1,31.01783261,1,2,0,OK: all data
7737,2021-09-11,1182,I,5,Engineering,US1,31.61988821,0,4,0,OK: all data
7738,2021-09-08,1185,T,6,Product,US4,33.8960934,0,4,0,OK: all data
7739,2022-03-20,992,I,4,S&O,US3,27.31404537,0,2,0,OK: all data
7740,2023-02-16,659,I,4,G&A,US2,29.79152195,0,2,0,OK: all data
7741,2021-09-22,1171,I,6,Engineering,US2,28.13444232,0,2,0,OK: all data
7742,2022-07-26,864,I,5,Sales,US2,27.97321618,1,2,0,OK: all data
7743,2019-09-30,1894,T,7,G&A,US3,32.59071396,0,1,0,OK: all data
7744,2022-03-02,1010,T,6,Product,US2,28.6369184,1,2,0,OK: all data
7745,2022-03-06,1006,T,6,CXI,US1,31.0735618,0,2,0,OK: all data
7746,2019-09-19,1905,I,4,Engineering,US1,33.38573853,1,2,0,OK: all data
7747,2019-09-19,1905,I,7,Product,US2,31.54905184,1,3,0,OK: all data
7748,2023-01-06,700,T,6,CXI,US1,27.74050537,0,2,0,OK: all data
7749,2022-03-06,1006,I,4,Sales,US1,29.36176306,0,3,1,OK: all data
7750,2022-03-24,988,I,4,S&O,US1,32.51937293,1,3,0,OK: all data
7751,2022-03-24,988,I,6,G&A,US1,31.77071526,0,3,0,OK: all data
7752,2022-09-22,806,I,4,CXI,US2,28.30466529,0,3,0,OK: all data
7753,2022-09-30,798,I,5,G&A,US1,29.79632988,0,3,0,OK: all data
7754,2022-03-09,1003,I,4,G&A,US2,27.20146203,0,2,0,OK: all data
7755,2021-09-19,1174,I,7,Engineering,US3,27.42451846,0,2,0,OK: all data
7756,2021-08-31,1193,I,6,Engineering,US2,32.25267228,1,5,1,OK: all data
7757,2022-03-06,1006,T,7,Engineering,US2,32.93751967,1,5,0,OK: all data
7758,2022-03-09,1003,T,6,Sales,US3,31.09158497,0,2,0,OK: all data
7759,2021-09-19,1174,I,5,CXI,US3,31.97292677,0,4,0,OK: all data
7760,2020-09-04,1554,I,4,Product,US2,33.17171482,1,4,0,OK: all data
7761,2021-09-04,1189,T,8,Sales,US2,31.42548259,0,4,1,OK: all data
7762,2022-03-27,985,T,7,S&O,US2,27.07673982,1,2,0,OK: all data
7763,2022-04-29,952,I,5,Product,US1,27.54265282,1,3,0,OK: all data
7764,2020-09-26,1532,I,4,Sales,US2,31.88462238,0,5,0,OK: all data
7765,2022-03-13,999,T,6,S&O,US3,32.52357091,0,3,0,OK: all data
7766,2020-09-29,1529,T,6,Product,US1,29.14172364,1,2,0,OK: all data
7767,2021-08-31,1193,T,8,Engineering,US2,30.58490938,1,5,0,OK: all data
7768,2021-09-22,1171,T,7,Engineering,US1,30.64365135,1,4,0,OK: all data
7769,2022-03-02,1010,T,6,S&O,US1,28.27273605,1,2,0,OK: all data
7770,2022-12-26,711,I,4,Engineering,US3,33.62505886,1,3,0,OK: all data
7771,2021-09-11,1182,T,9,G&A,US3,32.07758167,0,2,0,OK: all data
7772,2022-11-16,751,I,4,Engineering,US2,31.78453998,1,5,0,OK: all data
7773,2022-02-26,1014,I,4,CXI,US1,33.36081806,0,2,0,OK: all data
7774,2022-03-02,1010,I,4,Engineering,US1,32.20623363,1,2,0,OK: all data
7775,2019-09-23,1901,I,4,Engineering,US1,29.64578676,0,4,0,OK: all data
7776,2022-02-26,1014,I,5,Product,US2,32.88493613,1,3,0,OK: all data
7777,2022-03-20,992,T,8,Product,US2,32.42979896,1,3,0,OK: all data
7778,2022-03-02,1010,T,9,Engineering,US2,31.26448136,0,3,0,OK: all data
7779,2021-09-22,1171,I,4,CXI,US2,28.8699093,0,3,0,OK: all data
7780,2021-09-08,1185,I,4,G&A,US3,28.16576986,0,5,0,OK: all data
7781,2021-09-04,1189,I,4,CXI,US1,30.39680643,0,4,1,OK: all data
7782,2021-08-31,1193,I,7,G&A,US3,32.6495607,0,2,0,OK: all data
7783,2021-09-30,1163,I,5,S&O,US2,33.95323573,1,3,0,OK: all data
7784,2021-09-19,1174,I,5,S&O,US1,29.64142908,0,4,0,OK: all data
7785,2020-09-04,1554,I,4,S&O,US2,27.29492686,0,2,0,OK: all data
7786,2023-01-21,685,I,4,G&A,US1,33.55680441,0,3,0,OK: all data
7787,2021-09-08,1185,I,7,Engineering,US1,27.78875061,1,5,0,OK: all data
7788,2021-09-22,1171,T,6,S&O,US4,32.59233722,1,2,0,OK: all data
7789,2021-09-19,1174,I,6,S&O,US2,30.68138049,0,2,0,OK: all data
7790,2022-12-19,718,I,6,S&O,US2,28.51372843,0,2,0,OK: all data
7791,2022-03-02,1010,I,7,Sales,US3,27.77354289,1,3,1,OK: all data
7792,2022-10-25,773,I,4,G&A,US2,30.86746763,0,3,0,OK: all data
7793,2020-08-27,1562,I,4,Sales,US1,31.09577473,1,2,0,OK: all data
7794,2021-09-11,1182,I,4,G&A,US2,33.82991255,0,2,0,OK: all data
7795,2020-09-29,1529,I,5,Sales,US3,29.24522214,1,3,0,OK: all data
7796,2022-03-17,995,I,4,S&O,US1,30.62259482,0,4,0,OK: all data
7797,2021-09-26,1167,I,7,CXI,US2,29.59162011,0,2,0,OK: all data
7798,2022-03-09,1003,T,7,S&O,US1,29.78436732,1,3,0,OK: all data
7799,2022-03-20,992,I,4,G&A,US1,30.40650426,0,2,0,OK: all data
7800,2022-11-16,751,T,6,Engineering,US2,34.62776447,1,5,0,OK: all data
7801,2022-03-09,1003,I,4,CXI,US3,34.40671879,0,3,0,OK: all data
7802,2023-03-09,638,I,7,CXI,US2,33.20197588,0,1,0,OK: all data
7803,2022-06-19,901,I,7,Sales,US3,29.22349705,0,2,0,OK: all data
7804,2021-09-26,1167,I,5,Sales,US1,30.8452125,0,3,0,OK: all data
7805,2019-08-28,1927,I,5,Product,US2,29.98020734,0,2,0,OK: all data
7806,2022-03-09,1003,I,6,Product,US2,33.2710471,0,2,0,OK: all data
7807,2022-03-06,1006,I,5,G&A,US3,31.90918966,0,3,0,OK: all data
7808,2022-10-07,791,I,5,CXI,US4,34.76191993,0,3,0,OK: all data
7809,2022-03-06,1006,I,5,S&O,US3,33.40436218,0,3,0,OK: all data
7810,2022-10-29,769,I,4,Sales,US1,31.10502115,0,3,0,OK: all data
7811,2021-08-28,1196,I,5,CXI,US2,30.34047999,0,3,0,OK: all data
7812,2022-03-09,1003,I,6,CXI,US3,31.22646546,0,4,0,OK: all data
7813,2021-09-11,1182,I,5,Engineering,US4,27.22357584,1,5,0,OK: all data
7814,2022-03-17,995,I,5,Engineering,US4,32.08584351,1,3,0,OK: all data
7815,2019-09-15,1909,I,4,Sales,US2,34.30956369,1,2,0,OK: all data
7816,2021-08-24,1200,I,6,Engineering,US2,34.55881556,1,3,0,OK: all data
7817,2021-09-30,1163,I,6,S&O,US1,27.06602802,1,2,0,OK: all data
7818,2021-09-19,1174,I,5,Product,US2,31.51577856,0,2,0,OK: all data
7819,2021-09-04,1189,I,5,G&A,US2,33.41646695,0,2,0,OK: all data
7820,2021-09-26,1167,I,7,Engineering,US1,30.12800871,1,4,1,OK: all data
7821,2021-09-30,1163,T,7,Engineering,US3,29.9759257,1,4,0,OK: all data
7822,2023-02-16,659,I,6,CXI,US1,31.80578938,0,2,0,OK: all data
7823,2019-09-30,1894,T,7,Engineering,US1,27.68510171,1,5,0,OK: all data
7824,2021-09-22,1171,T,8,Engineering,US3,31.85385295,1,4,0,OK: all data
7825,2022-03-24,988,I,6,CXI,US2,27.31129978,0,4,0,OK: all data
7826,2022-07-11,879,I,5,Engineering,US2,33.42555241,1,2,0,OK: all data
7827,2022-03-09,1003,I,7,G&A,US3,29.84504521,0,4,1,OK: all data
7828,2022-03-24,988,T,8,Product,US3,27.10200059,0,2,0,OK: all data
7829,2020-09-18,1540,T,8,Engineering,US1,27.20296251,1,4,0,OK: all data
7830,2020-09-04,1554,I,6,CXI,US3,32.20274649,0,3,1,OK: all data
7831,2021-09-15,1178,T,6,CXI,US4,29.72934437,0,3,0,OK: all data
